company_code,dt,attn_volume,greed_count,greed_ratio
105560,2020-03-01,2,0,0.0
105560,2020-03-02,12,1,0.08333333333333333
105560,2020-03-03,18,0,0.0
105560,2020-03-04,8,0,0.0
105560,2020-03-05,12,0,0.0
105560,2020-03-06,24,0,0.0
105560,2020-03-07,7,0,0.0
190510,2020-03-02,2,0,0.0
190510,2020-03-03,1,0,0.0
190510,2020-03-04,2,0,0.0
190510,2020-03-05,15,0,0.0
190510,2020-03-06,10,0,0.0
190510,2020-03-07,1,0,0.0
272110,2020-03-04,5,0,0.0
272110,2020-03-05,3,0,0.0
000660,2020-03-08,101,0,0.0
000660,2020-03-09,331,1,0.0030211480362537764
000660,2020-03-10,228,2,0.008771929824561403
000660,2020-03-11,221,1,0.004524886877828055
000660,2020-03-12,342,3,0.008771929824561403
000660,2020-03-13,377,3,0.007957559681697613
000660,2020-03-14,118,0,0.0
005380,2020-03-08,49,1,0.02040816326530612
005380,2020-03-09,156,0,0.0
005380,2020-03-10,238,2,0.008403361344537815
005380,2020-03-11,196,3,0.015306122448979591
005380,2020-03-12,322,2,0.006211180124223602
005380,2020-03-13,603,7,0.011608623548922056
005380,2020-03-14,136,1,0.007352941176470588
005930,2020-03-08,1257,9,0.007159904534606206
005930,2020-03-09,3381,25,0.007394262052647146
005930,2020-03-10,2715,17,0.006261510128913444
005930,2020-03-11,4315,41,0.009501738122827346
005930,2020-03-12,6619,41,0.006194289167547968
005930,2020-03-13,8530,94,0.011019929660023447
005930,2020-03-14,2808,36,0.01282051282051282
033100,2020-03-08,1,0,0.0
033100,2020-03-09,1,0,0.0
033100,2020-03-10,1,0,0.0
033100,2020-03-11,4,0,0.0
033100,2020-03-12,1,0,0.0
033100,2020-03-13,9,0,0.0
033100,2020-03-14,1,0,0.0
080220,2020-03-09,3,0,0.0
080220,2020-03-10,1,0,0.0
080220,2020-03-11,3,0,0.0
080220,2020-03-12,4,0,0.0
080220,2020-03-13,3,0,0.0
105560,2020-03-08,4,0,0.0
105560,2020-03-09,29,0,0.0
105560,2020-03-10,23,0,0.0
105560,2020-03-11,13,0,0.0
105560,2020-03-12,30,0,0.0
105560,2020-03-13,24,0,0.0
105560,2020-03-14,7,1,0.14285714285714285
190510,2020-03-08,1,0,0.0
190510,2020-03-09,10,0,0.0
190510,2020-03-10,5,1,0.2
190510,2020-03-11,10,0,0.0
190510,2020-03-12,9,0,0.0
190510,2020-03-13,8,0,0.0
190510,2020-03-14,2,0,0.0
272110,2020-03-10,1,0,0.0
272110,2020-03-11,3,0,0.0
272110,2020-03-12,4,0,0.0
272110,2020-03-13,14,0,0.0
000660,2020-03-15,117,3,0.02564102564102564
000660,2020-03-16,272,3,0.011029411764705883
000660,2020-03-17,283,7,0.024734982332155476
000660,2020-03-18,654,6,0.009174311926605505
000660,2020-03-19,586,5,0.008532423208191127
000660,2020-03-20,276,6,0.021739130434782608
000660,2020-03-21,125,1,0.008
005380,2020-03-15,137,1,0.0072992700729927005
005380,2020-03-16,611,1,0.0016366612111292963
005380,2020-03-17,553,4,0.007233273056057866
005380,2020-03-18,974,5,0.00513347022587269
005380,2020-03-19,1077,8,0.007428040854224698
005380,2020-03-20,605,7,0.011570247933884297
005380,2020-03-21,178,5,0.028089887640449437
005930,2020-03-15,2487,36,0.014475271411338963
005930,2020-03-16,7499,69,0.009201226830244033
005930,2020-03-17,7436,93,0.012506724045185583
005930,2020-03-18,6988,65,0.009301659988551803
005930,2020-03-19,11002,91,0.008271223413924741
005930,2020-03-20,5829,101,0.017327157316863954
005930,2020-03-21,4045,56,0.0138442521631644
033100,2020-03-15,1,0,0.0
033100,2020-03-16,3,0,0.0
033100,2020-03-17,2,0,0.0
033100,2020-03-18,1,0,0.0
033100,2020-03-19,4,0,0.0
033100,2020-03-20,2,0,0.0
064850,2020-03-20,1,0,0.0
080220,2020-03-15,1,0,0.0
080220,2020-03-16,2,0,0.0
080220,2020-03-17,1,0,0.0
080220,2020-03-18,3,0,0.0
080220,2020-03-19,4,0,0.0
080220,2020-03-20,1,0,0.0
105560,2020-03-15,4,0,0.0
105560,2020-03-16,27,0,0.0
105560,2020-03-17,74,0,0.0
105560,2020-03-18,57,0,0.0
105560,2020-03-19,36,0,0.0
105560,2020-03-20,40,0,0.0
105560,2020-03-21,18,0,0.0
190510,2020-03-15,2,0,0.0
190510,2020-03-16,2,0,0.0
190510,2020-03-17,5,0,0.0
190510,2020-03-18,10,0,0.0
190510,2020-03-19,17,0,0.0
190510,2020-03-20,8,0,0.0
272110,2020-03-16,1,0,0.0
272110,2020-03-17,1,0,0.0
272110,2020-03-18,2,0,0.0
272110,2020-03-19,9,0,0.0
272110,2020-03-20,2,0,0.0
000660,2020-03-22,137,3,0.021897810218978103
000660,2020-03-23,287,5,0.017421602787456445
000660,2020-03-24,266,8,0.03007518796992481
000660,2020-03-25,236,0,0.0
000660,2020-03-26,268,1,0.0037313432835820895
000660,2020-03-27,241,1,0.004149377593360996
000660,2020-03-28,92,1,0.010869565217391304
005380,2020-03-22,155,3,0.01935483870967742
005380,2020-03-23,467,6,0.01284796573875803
005380,2020-03-24,358,2,0.00558659217877095
005380,2020-03-25,544,10,0.01838235294117647
005380,2020-03-26,480,3,0.00625
005380,2020-03-27,372,4,0.010752688172043012
005380,2020-03-28,125,1,0.008
005930,2020-03-22,3862,47,0.012169860176074573
005930,2020-03-23,8352,89,0.010656130268199233
005930,2020-03-24,6248,124,0.019846350832266324
005930,2020-03-25,5297,75,0.014158957900698509
005930,2020-03-26,5195,56,0.010779595765158807
005930,2020-03-27,4929,56,0.011361330898762427
005930,2020-03-28,2710,28,0.010332103321033211
033100,2020-03-22,1,0,0.0
033100,2020-03-23,2,0,0.0
033100,2020-03-24,1,0,0.0
033100,2020-03-25,3,0,0.0
033100,2020-03-27,3,0,0.0
080220,2020-03-23,3,0,0.0
080220,2020-03-24,1,0,0.0
080220,2020-03-25,2,0,0.0
080220,2020-03-26,2,0,0.0
080220,2020-03-27,3,0,0.0
080220,2020-03-28,1,0,0.0
105560,2020-03-22,21,2,0.09523809523809523
105560,2020-03-23,52,2,0.038461538461538464
105560,2020-03-24,24,0,0.0
105560,2020-03-25,51,1,0.0196078431372549
105560,2020-03-26,54,1,0.018518518518518517
105560,2020-03-27,36,0,0.0
105560,2020-03-28,5,0,0.0
190510,2020-03-23,4,1,0.25
190510,2020-03-24,2,0,0.0
190510,2020-03-25,1,0,0.0
190510,2020-03-26,1,0,0.0
190510,2020-03-27,1,0,0.0
272110,2020-03-23,1,0,0.0
272110,2020-03-24,1,0,0.0
000660,2020-03-29,72,0,0.0
000660,2020-03-30,176,0,0.0
000660,2020-03-31,133,3,0.022556390977443608
000660,2020-04-01,228,2,0.008771929824561403
000660,2020-04-02,198,3,0.015151515151515152
000660,2020-04-03,157,1,0.006369426751592357
000660,2020-04-04,82,1,0.012195121951219513
005380,2020-03-29,106,1,0.009433962264150943
005380,2020-03-30,328,6,0.018292682926829267
005380,2020-03-31,361,10,0.027700831024930747
005380,2020-04-01,365,3,0.00821917808219178
005380,2020-04-02,328,2,0.006097560975609756
005380,2020-04-03,175,3,0.017142857142857144
005380,2020-04-04,43,0,0.0
005930,2020-03-29,2712,19,0.007005899705014749
005930,2020-03-30,4527,49,0.010823945217583389
005930,2020-03-31,3505,52,0.014835948644793153
005930,2020-04-01,5035,29,0.005759682224428997
005930,2020-04-02,4536,32,0.007054673721340388
005930,2020-04-03,3153,18,0.005708848715509039
005930,2020-04-04,1819,12,0.006597031335898846
033100,2020-03-31,4,1,0.25
033100,2020-04-01,1,0,0.0
033100,2020-04-02,1,0,0.0
033100,2020-04-03,1,0,0.0
033100,2020-04-04,1,0,0.0
080220,2020-03-30,1,0,0.0
080220,2020-03-31,1,0,0.0
080220,2020-04-01,2,0,0.0
080220,2020-04-02,1,0,0.0
080220,2020-04-03,2,0,0.0
105560,2020-03-29,7,0,0.0
105560,2020-03-30,24,0,0.0
105560,2020-03-31,30,0,0.0
105560,2020-04-01,68,0,0.0
105560,2020-04-02,45,1,0.022222222222222223
105560,2020-04-03,55,0,0.0
105560,2020-04-04,9,0,0.0
190510,2020-03-30,1,0,0.0
190510,2020-03-31,1,0,0.0
190510,2020-04-01,5,0,0.0
190510,2020-04-02,80,2,0.025
190510,2020-04-03,55,2,0.03636363636363636
190510,2020-04-04,5,0,0.0
272110,2020-03-31,3,0,0.0
000660,2020-04-05,141,1,0.0070921985815602835
000660,2020-04-06,123,4,0.032520325203252036
000660,2020-04-07,183,3,0.01639344262295082
000660,2020-04-08,146,2,0.0136986301369863
000660,2020-04-09,141,2,0.014184397163120567
000660,2020-04-10,169,3,0.01775147928994083
000660,2020-04-11,82,3,0.036585365853658534
005380,2020-04-05,56,0,0.0
005380,2020-04-06,212,3,0.014150943396226415
005380,2020-04-07,290,4,0.013793103448275862
005380,2020-04-08,221,1,0.004524886877828055
005380,2020-04-09,647,9,0.013910355486862442
005380,2020-04-10,495,0,0.0
005380,2020-04-11,55,1,0.01818181818181818
005930,2020-04-05,2020,9,0.004455445544554455
005930,2020-04-06,2972,46,0.01547779273216689
005930,2020-04-07,3074,54,0.01756668835393624
005930,2020-04-08,2521,20,0.007933359777865925
005930,2020-04-09,2349,17,0.007237122179650915
005930,2020-04-10,2029,14,0.006899950714637753
005930,2020-04-11,1118,8,0.007155635062611807
033100,2020-04-06,1,0,0.0
033100,2020-04-07,3,0,0.0
033100,2020-04-09,3,0,0.0
080220,2020-04-05,2,0,0.0
080220,2020-04-06,6,0,0.0
080220,2020-04-07,1,0,0.0
080220,2020-04-08,3,0,0.0
080220,2020-04-09,3,0,0.0
080220,2020-04-10,2,0,0.0
105560,2020-04-05,4,0,0.0
105560,2020-04-06,28,0,0.0
105560,2020-04-07,36,0,0.0
105560,2020-04-08,52,0,0.0
105560,2020-04-09,53,0,0.0
105560,2020-04-10,81,1,0.012345679012345678
105560,2020-04-11,22,0,0.0
190510,2020-04-05,13,0,0.0
190510,2020-04-06,31,0,0.0
190510,2020-04-07,21,0,0.0
190510,2020-04-08,18,1,0.05555555555555555
190510,2020-04-09,13,0,0.0
190510,2020-04-10,11,0,0.0
190510,2020-04-11,2,0,0.0
272110,2020-04-05,1,0,0.0
272110,2020-04-07,1,1,1.0
272110,2020-04-10,1,0,0.0
000660,2020-04-12,65,0,0.0
000660,2020-04-13,186,0,0.0
000660,2020-04-14,140,1,0.007142857142857143
000660,2020-04-15,65,0,0.0
000660,2020-04-16,110,2,0.01818181818181818
000660,2020-04-17,145,0,0.0
000660,2020-04-18,45,0,0.0
005380,2020-04-12,99,2,0.020202020202020204
005380,2020-04-13,244,1,0.004098360655737705
005380,2020-04-14,508,6,0.011811023622047244
005380,2020-04-15,127,2,0.015748031496062992
005380,2020-04-16,196,0,0.0
005380,2020-04-17,251,1,0.00398406374501992
005380,2020-04-18,59,1,0.01694915254237288
005930,2020-04-12,1272,12,0.009433962264150943
005930,2020-04-13,2273,21,0.009238891333040036
005930,2020-04-14,1911,12,0.006279434850863423
005930,2020-04-15,2630,20,0.0076045627376425855
005930,2020-04-16,2704,14,0.005177514792899409
005930,2020-04-17,2200,25,0.011363636363636364
005930,2020-04-18,1163,3,0.0025795356835769563
033100,2020-04-12,1,0,0.0
033100,2020-04-13,1,0,0.0
033100,2020-04-14,5,0,0.0
033100,2020-04-16,23,0,0.0
033100,2020-04-17,4,0,0.0
080220,2020-04-14,1,0,0.0
080220,2020-04-16,6,0,0.0
080220,2020-04-17,2,0,0.0
105560,2020-04-12,23,3,0.13043478260869565
105560,2020-04-13,75,2,0.02666666666666667
105560,2020-04-14,25,0,0.0
105560,2020-04-15,5,0,0.0
105560,2020-04-16,75,1,0.013333333333333334
105560,2020-04-17,80,1,0.0125
105560,2020-04-18,29,0,0.0
190510,2020-04-12,1,0,0.0
190510,2020-04-13,7,0,0.0
190510,2020-04-14,5,0,0.0
190510,2020-04-15,1,0,0.0
190510,2020-04-16,2,0,0.0
190510,2020-04-17,10,0,0.0
190510,2020-04-18,1,0,0.0
272110,2020-04-14,2,0,0.0
272110,2020-04-16,1,0,0.0
272110,2020-04-17,1,0,0.0
000660,2020-04-19,47,0,0.0
000660,2020-04-20,101,2,0.019801980198019802
000660,2020-04-21,147,1,0.006802721088435374
000660,2020-04-22,223,0,0.0
000660,2020-04-23,348,2,0.005747126436781609
000660,2020-04-24,234,1,0.004273504273504274
000660,2020-04-25,106,1,0.009433962264150943
005380,2020-04-19,49,0,0.0
005380,2020-04-20,299,3,0.010033444816053512
005380,2020-04-21,426,4,0.009389671361502348
005380,2020-04-22,603,7,0.011608623548922056
005380,2020-04-23,616,7,0.011363636363636364
005380,2020-04-24,421,2,0.004750593824228029
005380,2020-04-25,116,0,0.0
005930,2020-04-19,1137,9,0.0079155672823219
005930,2020-04-20,1641,19,0.01157830591102986
005930,2020-04-21,2404,25,0.010399334442595673
005930,2020-04-22,1767,27,0.015280135823429542
005930,2020-04-23,1311,22,0.016781083142639208
005930,2020-04-24,1285,6,0.004669260700389105
005930,2020-04-25,831,3,0.0036101083032490976
033100,2020-04-19,6,0,0.0
033100,2020-04-20,9,0,0.0
033100,2020-04-21,11,0,0.0
033100,2020-04-22,4,0,0.0
033100,2020-04-23,6,0,0.0
033100,2020-04-24,7,0,0.0
064850,2020-04-20,1,0,0.0
080220,2020-04-20,1,0,0.0
080220,2020-04-21,1,0,0.0
080220,2020-04-22,2,0,0.0
080220,2020-04-23,3,0,0.0
080220,2020-04-24,2,0,0.0
105560,2020-04-19,12,0,0.0
105560,2020-04-20,59,0,0.0
105560,2020-04-21,69,0,0.0
105560,2020-04-22,53,1,0.018867924528301886
105560,2020-04-23,88,1,0.011363636363636364
105560,2020-04-24,57,0,0.0
105560,2020-04-25,10,0,0.0
190510,2020-04-19,1,0,0.0
190510,2020-04-20,10,2,0.2
190510,2020-04-21,8,0,0.0
190510,2020-04-22,2,0,0.0
190510,2020-04-23,6,0,0.0
190510,2020-04-24,9,0,0.0
190510,2020-04-25,4,0,0.0
272110,2020-04-19,1,0,0.0
272110,2020-04-20,1,0,0.0
000660,2020-04-26,92,1,0.010869565217391304
000660,2020-04-27,142,0,0.0
000660,2020-04-28,115,0,0.0
000660,2020-04-29,99,0,0.0
000660,2020-04-30,57,0,0.0
000660,2020-05-01,58,0,0.0
000660,2020-05-02,45,0,0.0
005380,2020-04-26,152,2,0.013157894736842105
005380,2020-04-27,293,3,0.010238907849829351
005380,2020-04-28,285,1,0.0035087719298245615
005380,2020-04-29,210,0,0.0
005380,2020-04-30,75,0,0.0
005380,2020-05-01,78,0,0.0
005380,2020-05-02,83,2,0.024096385542168676
005930,2020-04-26,952,5,0.005252100840336135
005930,2020-04-27,1067,23,0.02155576382380506
005930,2020-04-28,999,12,0.012012012012012012
005930,2020-04-29,1057,10,0.00946073793755913
005930,2020-04-30,742,11,0.014824797843665768
005930,2020-05-01,826,8,0.009685230024213076
005930,2020-05-02,883,3,0.0033975084937712344
033100,2020-04-28,5,0,0.0
033100,2020-04-29,3,0,0.0
033100,2020-05-01,2,0,0.0
033100,2020-05-02,6,1,0.16666666666666666
080220,2020-04-27,1,0,0.0
080220,2020-04-28,2,0,0.0
080220,2020-04-29,2,0,0.0
105560,2020-04-26,17,2,0.11764705882352941
105560,2020-04-27,141,3,0.02127659574468085
105560,2020-04-28,87,0,0.0
105560,2020-04-29,59,2,0.03389830508474576
105560,2020-04-30,7,0,0.0
105560,2020-05-01,8,0,0.0
105560,2020-05-02,12,2,0.16666666666666666
190510,2020-04-26,1,0,0.0
190510,2020-04-27,5,0,0.0
190510,2020-04-28,8,0,0.0
190510,2020-04-29,7,0,0.0
272110,2020-04-29,1,0,0.0
000660,2020-05-03,15,0,0.0
000660,2020-05-04,142,3,0.02112676056338028
000660,2020-05-05,67,1,0.014925373134328358
000660,2020-05-06,83,0,0.0
000660,2020-05-07,95,0,0.0
000660,2020-05-08,145,3,0.020689655172413793
000660,2020-05-09,61,1,0.01639344262295082
005380,2020-05-03,58,0,0.0
005380,2020-05-04,150,6,0.04
005380,2020-05-05,65,0,0.0
005380,2020-05-06,189,5,0.026455026455026454
005380,2020-05-07,162,3,0.018518518518518517
005380,2020-05-08,219,2,0.0091324200913242
005380,2020-05-09,48,0,0.0
005930,2020-05-03,710,6,0.008450704225352112
005930,2020-05-04,1426,18,0.012622720897615708
005930,2020-05-05,741,5,0.006747638326585695
005930,2020-05-06,1450,17,0.011724137931034483
005930,2020-05-07,1129,9,0.007971656333038087
005930,2020-05-08,1145,12,0.010480349344978166
005930,2020-05-09,606,1,0.0016501650165016502
033100,2020-05-03,4,0,0.0
033100,2020-05-04,4,0,0.0
033100,2020-05-05,1,0,0.0
033100,2020-05-06,3,1,0.3333333333333333
033100,2020-05-07,10,0,0.0
033100,2020-05-08,9,0,0.0
033100,2020-05-09,1,0,0.0
064850,2020-05-08,1,0,0.0
080220,2020-05-04,1,0,0.0
080220,2020-05-06,2,0,0.0
080220,2020-05-07,4,0,0.0
080220,2020-05-08,2,0,0.0
105560,2020-05-03,7,0,0.0
105560,2020-05-04,73,1,0.0136986301369863
105560,2020-05-05,14,0,0.0
105560,2020-05-06,78,1,0.01282051282051282
105560,2020-05-07,72,2,0.027777777777777776
105560,2020-05-08,62,0,0.0
105560,2020-05-09,17,0,0.0
190510,2020-05-03,1,0,0.0
190510,2020-05-04,1,0,0.0
190510,2020-05-06,3,0,0.0
190510,2020-05-07,5,0,0.0
190510,2020-05-08,3,0,0.0
272110,2020-05-08,6,0,0.0
272110,2020-05-09,2,0,0.0
000660,2020-05-10,54,1,0.018518518518518517
000660,2020-05-11,102,0,0.0
000660,2020-05-12,139,1,0.007194244604316547
000660,2020-05-13,158,2,0.012658227848101266
000660,2020-05-14,387,2,0.00516795865633075
000660,2020-05-15,225,0,0.0
000660,2020-05-16,68,0,0.0
005380,2020-05-10,57,1,0.017543859649122806
005380,2020-05-11,198,3,0.015151515151515152
005380,2020-05-12,200,2,0.01
005380,2020-05-13,174,1,0.005747126436781609
005380,2020-05-14,162,5,0.030864197530864196
005380,2020-05-15,144,1,0.006944444444444444
005380,2020-05-16,34,1,0.029411764705882353
005930,2020-05-10,679,3,0.004418262150220913
005930,2020-05-11,1093,12,0.010978956999085087
005930,2020-05-12,1363,17,0.012472487160674981
005930,2020-05-13,1314,15,0.01141552511415525
005930,2020-05-14,1310,18,0.013740458015267175
005930,2020-05-15,838,6,0.007159904534606206
005930,2020-05-16,551,8,0.014519056261343012
033100,2020-05-10,6,0,0.0
033100,2020-05-11,4,0,0.0
033100,2020-05-12,5,0,0.0
033100,2020-05-13,2,0,0.0
033100,2020-05-14,5,0,0.0
033100,2020-05-15,9,1,0.1111111111111111
080220,2020-05-10,1,0,0.0
080220,2020-05-11,3,0,0.0
080220,2020-05-13,1,0,0.0
080220,2020-05-14,1,0,0.0
080220,2020-05-15,4,1,0.25
105560,2020-05-10,15,0,0.0
105560,2020-05-11,91,1,0.01098901098901099
105560,2020-05-12,80,0,0.0
105560,2020-05-13,96,1,0.010416666666666666
105560,2020-05-14,102,0,0.0
105560,2020-05-15,137,1,0.0072992700729927005
105560,2020-05-16,9,0,0.0
190510,2020-05-10,1,0,0.0
190510,2020-05-11,4,0,0.0
190510,2020-05-12,5,0,0.0
190510,2020-05-13,2,0,0.0
190510,2020-05-14,5,0,0.0
190510,2020-05-15,7,1,0.14285714285714285
272110,2020-05-10,1,1,1.0
272110,2020-05-13,5,0,0.0
272110,2020-05-14,4,0,0.0
272110,2020-05-15,2,0,0.0
272110,2020-05-16,1,0,0.0
000660,2020-05-17,49,1,0.02040816326530612
000660,2020-05-18,284,4,0.014084507042253521
000660,2020-05-19,259,4,0.015444015444015444
000660,2020-05-20,210,0,0.0
000660,2020-05-21,152,0,0.0
000660,2020-05-22,172,2,0.011627906976744186
000660,2020-05-23,27,0,0.0
005380,2020-05-17,27,0,0.0
005380,2020-05-18,167,2,0.011976047904191617
005380,2020-05-19,553,8,0.014466546112115732
005380,2020-05-20,289,2,0.006920415224913495
005380,2020-05-21,218,1,0.0045871559633027525
005380,2020-05-22,247,1,0.004048582995951417
005380,2020-05-23,70,1,0.014285714285714285
005930,2020-05-17,664,8,0.012048192771084338
005930,2020-05-18,1164,22,0.018900343642611683
005930,2020-05-19,1153,15,0.013009540329575022
005930,2020-05-20,805,6,0.007453416149068323
005930,2020-05-21,861,5,0.005807200929152149
005930,2020-05-22,1063,10,0.00940733772342427
005930,2020-05-23,517,4,0.007736943907156673
033100,2020-05-17,2,0,0.0
033100,2020-05-18,1,0,0.0
033100,2020-05-19,2,0,0.0
033100,2020-05-20,3,0,0.0
033100,2020-05-21,3,0,0.0
033100,2020-05-22,6,0,0.0
080220,2020-05-18,2,0,0.0
080220,2020-05-19,24,3,0.125
080220,2020-05-20,9,0,0.0
080220,2020-05-21,13,0,0.0
080220,2020-05-22,10,0,0.0
105560,2020-05-17,21,0,0.0
105560,2020-05-18,114,2,0.017543859649122806
105560,2020-05-19,176,3,0.017045454545454544
105560,2020-05-20,95,0,0.0
105560,2020-05-21,88,0,0.0
105560,2020-05-22,94,0,0.0
105560,2020-05-23,21,0,0.0
190510,2020-05-18,7,0,0.0
190510,2020-05-19,9,0,0.0
190510,2020-05-20,6,0,0.0
190510,2020-05-21,6,0,0.0
190510,2020-05-22,10,0,0.0
272110,2020-05-18,5,0,0.0
272110,2020-05-19,1,0,0.0
272110,2020-05-20,1,0,0.0
272110,2020-05-21,2,0,0.0
272110,2020-05-22,3,0,0.0
000660,2020-05-24,67,0,0.0
000660,2020-05-25,214,0,0.0
000660,2020-05-26,214,2,0.009345794392523364
000660,2020-05-27,240,0,0.0
000660,2020-05-28,318,3,0.009433962264150943
000660,2020-05-29,282,0,0.0
000660,2020-05-30,74,0,0.0
005380,2020-05-24,65,0,0.0
005380,2020-05-25,194,1,0.005154639175257732
005380,2020-05-26,277,1,0.0036101083032490976
005380,2020-05-27,245,2,0.00816326530612245
005380,2020-05-28,227,5,0.022026431718061675
005380,2020-05-29,238,1,0.004201680672268907
005380,2020-05-30,41,0,0.0
005930,2020-05-24,592,3,0.005067567567567568
005930,2020-05-25,813,13,0.015990159901599015
005930,2020-05-26,825,9,0.01090909090909091
005930,2020-05-27,794,10,0.012594458438287154
005930,2020-05-28,898,5,0.005567928730512249
005930,2020-05-29,714,6,0.008403361344537815
005930,2020-05-30,505,0,0.0
033100,2020-05-25,3,0,0.0
033100,2020-05-26,1,0,0.0
033100,2020-05-27,3,0,0.0
033100,2020-05-28,3,0,0.0
033100,2020-05-30,1,0,0.0
080220,2020-05-25,3,0,0.0
080220,2020-05-26,6,0,0.0
080220,2020-05-27,10,0,0.0
080220,2020-05-28,2,0,0.0
080220,2020-05-29,6,0,0.0
080220,2020-05-30,1,0,0.0
105560,2020-05-24,26,0,0.0
105560,2020-05-25,91,0,0.0
105560,2020-05-26,99,1,0.010101010101010102
105560,2020-05-27,99,3,0.030303030303030304
105560,2020-05-28,187,1,0.0053475935828877
105560,2020-05-29,92,0,0.0
105560,2020-05-30,12,0,0.0
190510,2020-05-24,1,0,0.0
190510,2020-05-25,5,0,0.0
190510,2020-05-26,5,0,0.0
190510,2020-05-27,7,0,0.0
190510,2020-05-28,6,0,0.0
190510,2020-05-29,10,0,0.0
272110,2020-05-25,5,0,0.0
272110,2020-05-26,3,0,0.0
272110,2020-05-27,2,0,0.0
272110,2020-05-28,4,0,0.0
272110,2020-05-29,7,0,0.0
272110,2020-05-30,2,0,0.0
000660,2020-05-31,121,0,0.0
000660,2020-06-01,167,0,0.0
000660,2020-06-02,171,0,0.0
000660,2020-06-03,401,2,0.004987531172069825
000660,2020-06-04,277,2,0.007220216606498195
000660,2020-06-05,255,0,0.0
000660,2020-06-06,74,1,0.013513513513513514
005380,2020-05-31,47,2,0.0425531914893617
005380,2020-06-01,259,2,0.007722007722007722
005380,2020-06-02,380,3,0.007894736842105263
005380,2020-06-03,491,11,0.02240325865580448
005380,2020-06-04,374,3,0.008021390374331552
005380,2020-06-05,348,7,0.020114942528735632
005380,2020-06-06,112,3,0.026785714285714284
005930,2020-05-31,554,4,0.007220216606498195
005930,2020-06-01,601,8,0.013311148086522463
005930,2020-06-02,564,7,0.012411347517730497
005930,2020-06-03,1817,23,0.012658227848101266
005930,2020-06-04,1774,16,0.009019165727170236
005930,2020-06-05,1078,11,0.01020408163265306
005930,2020-06-06,502,7,0.013944223107569721
033100,2020-05-31,1,0,0.0
033100,2020-06-01,3,0,0.0
033100,2020-06-02,3,0,0.0
033100,2020-06-03,2,0,0.0
033100,2020-06-04,1,0,0.0
033100,2020-06-06,2,0,0.0
064850,2020-06-06,1,0,0.0
080220,2020-06-01,5,0,0.0
080220,2020-06-02,1,0,0.0
080220,2020-06-03,4,0,0.0
080220,2020-06-04,4,1,0.25
105560,2020-05-31,15,1,0.06666666666666667
105560,2020-06-01,50,0,0.0
105560,2020-06-02,110,2,0.01818181818181818
105560,2020-06-03,147,1,0.006802721088435374
105560,2020-06-04,239,2,0.008368200836820083
105560,2020-06-05,65,0,0.0
105560,2020-06-06,19,0,0.0
190510,2020-06-01,3,0,0.0
190510,2020-06-02,3,0,0.0
190510,2020-06-03,6,1,0.16666666666666666
190510,2020-06-04,7,0,0.0
190510,2020-06-05,4,0,0.0
190510,2020-06-06,5,0,0.0
272110,2020-06-02,1,0,0.0
272110,2020-06-03,1,0,0.0
272110,2020-06-04,1,0,0.0
272110,2020-06-06,2,0,0.0
000660,2020-06-07,70,0,0.0
000660,2020-06-08,178,1,0.0056179775280898875
000660,2020-06-09,180,1,0.005555555555555556
000660,2020-06-10,140,0,0.0
000660,2020-06-11,220,0,0.0
000660,2020-06-12,272,0,0.0
000660,2020-06-13,91,0,0.0
005380,2020-06-07,86,3,0.03488372093023256
005380,2020-06-08,157,6,0.03821656050955414
005380,2020-06-09,151,6,0.039735099337748346
005380,2020-06-10,175,2,0.011428571428571429
005380,2020-06-11,228,3,0.013157894736842105
005380,2020-06-12,300,5,0.016666666666666666
005380,2020-06-13,66,1,0.015151515151515152
005930,2020-06-07,522,3,0.005747126436781609
